CUSTOMER_NUMBER|CUSTOMER_FIRST_NAME|CUSTOMER_LAST_NAME|DATE_OF_BIRTH|GENDER|STREET_ADDRESS|COUNTRY|COUNTRY_CODE|EMAIL|INTEREST_TYPE|INTEREST_RATE|GROSS_BALANCE|INTEREST_BALANCE|PRINCIPLE_BALANCE|PROPERTY_OWNER|PROPERTY_VALUE|PROPERTY_YEAR
1231968958|Jesse|Ackwood|1957-06-19|Female|53 Starling Way|China|CN|jackwood85@youtu.be|1% FIXED|0.01|288902.21|-4800.0|293702.21|Y|5110797.0|2004
4528069504|Fonzie|Cave|1966-05-12|Male|59685 Southridge Parkway|Nigeria|NG|fcave86@scientificamerican.com|VARIABLE|0.3956378034081366|527887.37|1642.4|526244.97|Y|4743235.0|1922
0462051617|Nicolea|Giraudou|2009-02-12|Female|9 Spohn Crossing|Bangladesh|BD|ngiraudou87@psu.edu|1% FIXED|0.01|-677308.14|-4787.03|-672521.11|Y|607500.0|1992
8842451096|Win|Larkings|1961-09-06|Male|882 Corscot Circle|Russia|RU|wlarkings88@phpbb.com|1% FIXED|0.01|769053.26|-2859.66|771912.92|Y|957852.0|1909
2443333787|Yuma|Maykin|1995-01-18|Male|9812 Twin Pines Place|Russia|RU|ymaykin89@businessweek.com|10% FIXED|0.1|271571.31|-168.58|271739.89|N||
2445605695|Orrin|Whiley|1955-04-05|Male|4593 Pine View Circle|China|CN|owhiley8a@paginegialle.it|VARIABLE|0.2088408413874404|-464762.83|4121.92|-468884.75|N||
6082950216|Sella|Delnevo|1956-02-23|Female|0313 Gerald Lane|Cuba|CU|sdelnevo8b@cnbc.com|0% FIXED|0.0|181421.42|-7320.04|188741.46|N||
8629049537|Alexandros|Gullivent|1962-09-30|Male|63176 Old Gate Parkway|China|CN|agullivent8c@google.es|0% FIXED|0.0|-632435.26|-8101.18|-624334.08|Y|4014174.0|1933
6318665145|Marlane|MacGahy|2018-01-25|Female|01 5th Road|Japan|JP|mmacgahy8d@wordpress.org|0% FIXED|0.0|-175737.59|8907.75|-184645.34|N||
5009264536|Harmonia|Dovydenas|1977-12-08|Female|28 Gulseth Plaza|Poland|PL|hdovydenas8e@nature.com|0% FIXED|0.0|-571.42|-7188.17|6616.75|Y|666586.0|1921
9729834261|Coretta|Stoute|2012-05-22|Female|275 Bunker Hill Circle|Ukraine|UA|cstoute8f@alibaba.com|10% FIXED|0.1|412011.0|6251.95|405759.05|N||
6073891555|Inglebert|Gaskal|1932-11-19|Male|37 Doe Crossing Street|Sweden|SE|igaskal8g@goodreads.com|10% FIXED|0.1|988092.83|4184.89|983907.94|Y|5760384.0|2011
5261024064|Alard|Jakubovski|1948-05-03|Male|6 Grasskamp Road|Indonesia|ID|ajakubovski8h@time.com|0% FIXED|0.0|-435732.95|-1482.46|-434250.49|N||
8016987818|Kenna|Jirzik|1945-02-03|Female|5066 Melody Junction|Sweden|SE|kjirzik8i@exblog.jp|VARIABLE|0.3296744317674029|42816.89|5174.77|37642.12|Y|5053173.0|1924
4303137804|Colan|McCulloch|1962-11-29|Male|1 Northwestern Place|China|CN|cmcculloch8j@com.com|VARIABLE|0.3996686221941148|-837848.5|8077.45|-845925.95|Y|5856911.0|1995
5232197509|Mateo|Hazelhurst|1978-12-10|Male|273 Holy Cross Place|Indonesia|ID|mhazelhurst8k@com.com|0% FIXED|0.0|-491493.52|5531.36|-497024.88|Y|7046706.0|1950
6383703498|Shellie|Warham|1989-06-26|Female|376 International Road|China|CN|swarham8l@purevolume.com|10% FIXED|0.1|-711632.97|-3079.43|-708553.54|Y|5184435.0|2014
5691805452|Tildie|Plevey|1990-01-17|Female|87835 American Ash Avenue|Georgia|GE|tplevey8m@themeforest.net|VARIABLE|0.8560546482349775|141183.19|-2136.68|143319.87|N||
3723346804|Javier|Creeghan|1963-06-02|Male|42303 School Road|China|CN|jcreeghan8n@4shared.com|0% FIXED|0.0|-72745.41|-3515.94|-69229.47|N||
3844250344|Meridith|Coch|1992-02-22|Female|0 Quincy Center|Eritrea|ER|mcoch8o@sogou.com|1% FIXED|0.01|746554.04|-4618.85|751172.89|Y|3591846.0|1912
5677396834|Helaina|Trivett|2005-12-06|Female|39 Ronald Regan Street|United States|US|htrivett8p@howstuffworks.com|VARIABLE|0.924529961480665|-951701.71|-4813.54|-946888.17|Y|7465990.0|1973
7667303118|Patricio|Oseland|2017-09-29|Male|0 Fuller Avenue|Russia|RU|poseland8q@reverbnation.com|1% FIXED|0.01|-637568.93|2280.74|-639849.67|N||
8272153890|Heall|Keinrat|1968-08-11|Male|8994 Grim Trail|Luxembourg|LU|hkeinrat8r@etsy.com|VARIABLE|0.4602364041020918|-977160.0|9502.87|-986662.87|N||
4252758939|Brynne|Spencer|1941-09-18|Female|922 Ruskin Lane|Poland|PL|bspencer8s@stanford.edu|0% FIXED|0.0|-474547.0|-4535.57|-470011.43|N||
1939139813|Marillin|Sadgrove|1951-10-02|Female|00 Dixon Avenue|Russia|RU|msadgrove8t@google.com.hk|VARIABLE|0.344363078694806|21712.92|5689.55|16023.37|N||
5957396834|Ginger|Francino|1989-05-25|Female|24 Jenna Way|Russia|RU|gfrancino8u@4shared.com|VARIABLE|0.3097088896349251|577086.46|8793.84|568292.62|Y|4896308.0|1994
8830519995|Prentiss|Zuker|1943-08-25|Male|59 Moulton Center|Peru|PE|pzuker8v@mapy.cz|VARIABLE|0.2989743072036962|-291893.62|5582.95|-297476.57|Y|4933523.0|1910
9898778830|Raychel|Lawrenson|1984-02-11|Female|7477 Forest Parkway|Indonesia|ID|rlawrenson8w@dot.gov|VARIABLE|0.7074051435479529|-794270.87|6280.91|-800551.78|N||
0023540486|Gaby|Bunstone|1936-09-13|Female|05 Oakridge Drive|Czech Republic|CZ|gbunstone8x@zimbio.com|1% FIXED|0.01|311216.99|-9409.33|320626.32|N||
4744858368|Gabbie|Brownett|1944-05-25|Female|6 Continental Terrace|China|CN|gbrownett8y@wiley.com|VARIABLE|0.7678047600556969|-781123.72|-2186.91|-778936.81|N||
4616798974|Annabelle|Piccop|1931-12-08|Female|086 Almo Junction|Venezuela|VE|apiccop8z@patch.com|1% FIXED|0.01|-964087.97|-8258.17|-955829.8|Y|2241246.0|1993
6123903446|Claudina|Tradewell|1984-12-28|Female|63495 Mandrake Avenue|China|CN|ctradewell90@smugmug.com|1% FIXED|0.01|-74180.61|-3095.56|-71085.05|Y|6177737.0|1930
9182439826|Godard|Bullerwell|1960-10-05|Male|1 Arizona Drive|Belarus|BY|gbullerwell91@studiopress.com|0% FIXED|0.0|982445.79|-5432.77|987878.56|Y|484312.0|1995
2805673980|Conney|Wank|1961-10-22|Male|611 Maywood Park|Russia|RU|cwank92@elegantthemes.com|0% FIXED|0.0|595813.7|6108.98|589704.72|N||
1848098049|Gonzalo|Taphouse|1988-01-25|Male|1158 Katie Circle|China|CN|gtaphouse93@xrea.com|1% FIXED|0.01|-809871.6|-4556.83|-805314.77|Y|2006229.0|2015
5716312845|Mercie|Moir|1979-01-25|Female|51729 Service Trail|China|CN|mmoir94@friendfeed.com|VARIABLE|0.8255942121406071|-124379.19|8301.69|-132680.88|Y|233678.0|1933
8628565353|Mada|Penwarden|1998-02-07|Female|07 Messerschmidt Parkway|United States|US|mpenwarden95@a8.net|0% FIXED|0.0|472794.7|-7845.6|480640.3|Y|2266547.0|1928
8354837033|Jerry|Cobden|1994-06-09|Male|48 Warrior Trail|Jordan|JO|jcobden96@elegantthemes.com|0% FIXED|0.0|216872.06|-9581.97|226454.03|Y|4449372.0|1976
6720542524|Humphrey|Grogan|1939-09-04|Male|4439 Harbort Crossing|China|CN|hgrogan97@de.vu|1% FIXED|0.01|216823.55|-6871.65|223695.2|Y|1509269.0|1961
4879480096|Venita|Pinckard|1999-12-03|Female|65 Porter Plaza|Indonesia|ID|vpinckard98@pagesperso-orange.fr|0% FIXED|0.0|207977.33|-4386.09|212363.42|Y|2190758.0|1991
8259110458|Evonne|Helleckas|1947-07-15|Female|9 Muir Plaza|Poland|PL|ehelleckas99@zimbio.com|VARIABLE|0.5177295252880113|-390156.93|2856.63|-393013.56|Y|2411781.0|2007
6173315874|Damon|Teasell|1997-06-13|Male|6 Kennedy Circle|Germany|DE|dteasell9a@examiner.com|0% FIXED|0.0|942843.25|597.81|942245.44|Y|3920463.0|1948
5684397263|Odille|Donett|1994-09-14|Female|4 Stuart Avenue|Ecuador|EC|odonett9b@taobao.com|10% FIXED|0.1|317479.84|-7616.6|325096.44|N||
1951531094|Trix|Allam|1976-10-25|Female|733 Blue Bill Park Park|Indonesia|ID|tallam9c@gravatar.com|0% FIXED|0.0|610906.38|-2002.63|612909.01|N||
8433109375|Zebedee|McUre|1986-11-11|Male|1401 Caliangt Road|Poland|PL|zmcure9d@bandcamp.com|0% FIXED|0.0|-614737.87|2389.87|-617127.74|N||
1691779571|Cecilia|Franceschi|1966-02-13|Female|95 Toban Alley|Egypt|EG|cfranceschi9e@scientificamerican.com|0% FIXED|0.0|-189005.0|2204.16|-191209.16|N||
6627946602|Manolo|Quilliam|1974-12-02|Male|9 Granby Road|Indonesia|ID|mquilliam9f@shinystat.com|VARIABLE|0.7316739088891887|191804.72|-8574.32|200379.04|Y|3611161.0|1904
1493619128|Knox|Domokos|2011-04-16|Male|6 Elmside Lane|Japan|JP|kdomokos9g@jugem.jp|0% FIXED|0.0|-479815.4|-7684.23|-472131.17|Y|638914.0|1950
0483571504|Adriaens|Hawkes|1946-01-20|Female|5234 Claremont Way|Philippines|PH|ahawkes9h@dmoz.org|0% FIXED|0.0|752838.25|-4530.38|757368.63|Y|6472827.0|1925
5559361143|Angel|Scotchbrook|2008-07-24|Male|96205 Loomis Parkway|Cuba|CU|ascotchbrook9i@cisco.com|10% FIXED|0.1|584820.0|1442.35|583377.65|N||
7044102441|Anatollo|MacCumiskey|2003-03-18|Male|46 Northwestern Point|Ukraine|UA|amaccumiskey9j@multiply.com|10% FIXED|0.1|-540794.23|5313.31|-546107.54|N||
4205273487|Ermin|Racher|1974-03-24|Male|66207 Moland Drive|Greece|GR|eracher9k@usa.gov|VARIABLE|0.8788923008201389|888997.18|1479.28|887517.9|Y|5314706.0|1986
2686671319|Shauna|MacParlan|2007-01-01|Female|0045 Shopko Junction|Poland|PL|smacparlan9l@sourceforge.net|10% FIXED|0.1|189922.68|757.99|189164.69|Y|297575.0|1971
5713389863|Herculie|Bortoloni|1955-11-01|Male|6597 Miller Junction|Russia|RU|hbortoloni9m@whitehouse.gov|1% FIXED|0.01|-397516.05|5229.82|-402745.87|N||
5796478737|Orin|Normansell|1947-09-23|Male|6 Comanche Center|Brazil|BR|onormansell9n@guardian.co.uk|VARIABLE|0.6864162181560562|-790837.95|-4366.39|-786471.56|N||
2728218889|Bride|Pakeman|1949-06-12|Female|6 Orin Point|Ecuador|EC|bpakeman9o@nationalgeographic.com|10% FIXED|0.1|-907652.04|-9160.68|-898491.36|N||
7725018301|Griff|Costley|1967-08-02|Male|9 Dexter Trail|China|CN|gcostley9p@t-online.de|0% FIXED|0.0|808312.91|1198.11|807114.8|N||
1025122968|Kile|Napper|1951-11-18|Male|219 Truax Drive|Greece|GR|knapper9q@constantcontact.com|10% FIXED|0.1|365660.76|-7356.59|373017.35|N||
7488310233|Padraic|Wilkes|1960-03-30|Male|4169 Gulseth Hill|Tanzania|TZ|pwilkes9r@youku.com|1% FIXED|0.01|-839846.79|7669.29|-847516.08|N||
9282029182|Jordan|Atwell|1980-05-27|Female|3 Buena Vista Junction|Ukraine|UA|jatwell9s@foxnews.com|0% FIXED|0.0|806342.94|263.4|806079.54|Y|668677.0|2001
0555202593|Emilee|Grieswood|1933-12-19|Female|4 Prentice Place|China|CN|egrieswood9t@last.fm|10% FIXED|0.1|-474613.81|-6070.94|-468542.87|N||
4822002373|Raul|Gwalter|2003-08-30|Male|35044 Doe Crossing Point|Panama|PA|rgwalter9u@tuttocitta.it|0% FIXED|0.0|-791398.71|-3902.95|-787495.76|N||
5455897349|Olag|Bompass|1995-07-05|Male|6 Macpherson Plaza|Mexico|MX|obompass9v@miitbeian.gov.cn|0% FIXED|0.0|658180.13|-2382.33|660562.46|N||
2187552845|Kenon|Curro|1949-04-04|Male|2 Rockefeller Court|Portugal|PT|kcurro9w@hibu.com|10% FIXED|0.1|-492662.32|-1024.34|-491637.98|N||
1677518693|Maisey|Jellyman|1938-12-04|Female|38692 Cambridge Trail|Russia|RU|mjellyman9x@parallels.com|0% FIXED|0.0|-994414.02|-1380.58|-993033.44|N||
0154243906|Mandel|Grishechkin|1955-06-03|Male|74157 Meadow Vale Place|Turkmenistan|TM|mgrishechkin9y@tumblr.com|VARIABLE|0.646726087872622|981080.81|-9367.6|990448.41|Y|3848442.0|1918
1836084706|Wolfgang|Coghill|1963-07-31|Male|5 Saint Paul Road|United States|US|wcoghill9z@drupal.org|0% FIXED|0.0|628755.64|8307.22|620448.42|Y|2261349.0|1980
1098211642|Lilian|Smalles|1949-12-12|Female|981 Garrison Pass|Mali|ML|lsmallesa0@unc.edu|10% FIXED|0.1|235219.59|8853.85|226365.74|Y|6742623.0|1962
5284208250|Pepe|Cominotti|2006-01-30|Male|6 Spaight Pass|Philippines|PH|pcominottia1@exblog.jp|10% FIXED|0.1|69499.78|-8402.23|77902.01|Y|684698.0|1994
5140755548|Redd|Mingardi|1959-02-08|Male|5 Alpine Parkway|Indonesia|ID|rmingardia2@myspace.com|1% FIXED|0.01|-700028.14|-6911.44|-693116.7|Y|321106.0|1927
9706262369|Gilles|Klemencic|1992-09-05|Male|9 North Plaza|Iran|IR|gklemencica3@prlog.org|10% FIXED|0.1|867978.0|6093.5|861884.5|Y|2142237.0|1994
4220810277|Sydney|Poluzzi|1997-03-04|Female|7484 Mifflin Plaza|China|CN|spoluzzia4@freewebs.com|VARIABLE|0.3257904710466675|-276160.56|-2734.21|-273426.35|Y|996426.0|1901
0518195872|Larine|Coltherd|1997-09-26|Female|578 Spohn Road|China|CN|lcoltherda5@pcworld.com|10% FIXED|0.1|-739974.0|-6596.92|-733377.08|N||
5869768756|Shoshana|Feare|1979-04-30|Female|94433 Thackeray Alley|China|CN|sfearea6@google.ca|1% FIXED|0.01|549907.48|4036.96|545870.52|Y|1761770.0|1969
1997399598|Gun|Munt|2010-08-07|Male|06 Nevada Avenue|Belarus|BY|gmunta7@forbes.com|1% FIXED|0.01|-280958.97|-6087.26|-274871.71|N||
6351941660|Rowland|Upham|1976-04-18|Male|37 Pleasure Court|China|CN|ruphama8@mapy.cz|10% FIXED|0.1|-432394.65|-1868.82|-430525.83|N||
4701930725|Ronald|Lumpkin|1956-06-03|Male|729 Burning Wood Lane|Philippines|PH|rlumpkina9@istockphoto.com|1% FIXED|0.01|557187.56|7553.68|549633.88|N||
6817799465|Tad|Frowen|1938-12-03|Male|7884 Loomis Terrace|China|CN|tfrowenaa@imageshack.us|10% FIXED|0.1|-374191.53|7343.84|-381535.37|N||
9477966630|Nicol|Dietsche|1939-07-12|Female|124 Lakewood Gardens Circle|Portugal|PT|ndietscheab@wikipedia.org|VARIABLE|0.7713301482701064|743310.34|-9945.46|753255.8|N||
0483595322|Sophia|Ivamy|2007-11-14|Female|07 Nova Circle|Philippines|PH|sivamyac@nationalgeographic.com|1% FIXED|0.01|399123.0|4051.18|395071.82|N||
0542782618|Fleurette|Tithacott|2007-02-03|Female|60 Manufacturers Road|Indonesia|ID|ftithacottad@aol.com|VARIABLE|0.6004819779378996|923128.0|-4834.05|927962.05|N||
1216422842|Immanuel|Boome|2016-02-13|Male|7 Harbort Trail|China|CN|iboomeae@multiply.com|1% FIXED|0.01|-451885.38|-3649.24|-448236.14|N||
4081507023|Vally|Earwicker|1970-10-22|Female|946 Trailsway Circle|Brazil|BR|vearwickeraf@bbc.co.uk|0% FIXED|0.0|-532562.39|6763.05|-539325.44|Y|5403955.0|1983
9193179197|Bird|Linfoot|1986-09-28|Female|8740 Spaight Alley|Indonesia|ID|blinfootag@blog.com|1% FIXED|0.01|-173721.52|933.54|-174655.06|N||
5512915428|Vidovic|Oram|1966-08-26|Male|36 Pleasure Drive|China|CN|voramah@blog.com|0% FIXED|0.0|-655158.58|2179.61|-657338.19|N||
6841654765|Aron|Patifield|1939-04-08|Male|19642 Prairieview Parkway|China|CN|apatifieldai@vinaora.com|VARIABLE|0.3796513745099555|420211.56|-9246.87|429458.43|Y|1349163.0|1910
6210093124|Willy|Vain|1937-07-28|Female|519 Bluestem Avenue|China|CN|wvainaj@360.cn|1% FIXED|0.01|-328297.81|-7300.25|-320997.56|N||
5391587115|Kent|Dalston|1996-12-13|Male|66327 Butterfield Road|China|CN|kdalstonak@de.vu|10% FIXED|0.1|264357.05|8676.51|255680.54|N||
2434552102|Cicily|Overpool|1976-05-12|Female|520 Warrior Park|Indonesia|ID|coverpoolal@livejournal.com|VARIABLE|0.2880592249449112|-852403.51|8874.25|-861277.76|N||
4323074034|Ardelia|Fearnside|2007-06-03|Female|809 Glendale Pass|China|CN|afearnsideam@yahoo.com|1% FIXED|0.01|-658366.61|8503.08|-666869.69|Y|6576322.0|1979
3151449840|Octavius|Hanney|1977-12-24|Male|4 Morrow Parkway|Sweden|SE|ohanneyan@flickr.com|VARIABLE|0.2671815605444307|-776429.17|6508.98|-782938.15|N||
1880693003|Fredelia|Estcot|1985-12-10|Female|51711 Meadow Vale Crossing|Brazil|BR|festcotao@geocities.com|1% FIXED|0.01|-451967.53|5564.47|-457532.0|Y|487950.0|1937
8048907747|Casper|Boothroyd|1950-08-23|Male|32924 Lotheville Point|China|CN|cboothroydap@nydailynews.com|1% FIXED|0.01|19139.5|-8671.1|27810.6|Y|5791757.0|1947
9131248969|Marcelline|Blague|1951-04-14|Female|93358 Eastlawn Court|Poland|PL|mblagueaq@hugedomains.com|0% FIXED|0.0|544618.0|-5948.27|550566.27|Y|2507563.0|1958
8319182093|Marketa|Phillcock|1931-01-25|Female|799 Prentice Court|Syria|SY|mphillcockar@indiegogo.com|0% FIXED|0.0|-480208.43|-2251.68|-477956.75|Y|4626614.0|1970
0876238657|Deeyn|Scouler|1960-12-21|Female|993 Shoshone Center|Russia|RU|dscouleras@friendfeed.com|VARIABLE|0.1044016146329836|-957109.0|372.6|-957481.6|N||
3973967830|Doloritas|Parnby|1956-05-27|Female|479 Eastwood Court|Azerbaijan|AZ|dparnbyat@uol.com.br|10% FIXED|0.1|10049.9|6020.38|4029.52|Y|6457822.0|1935
0612872351|Brita|Porcher|1992-07-16|Female|459 Anniversary Parkway|Colombia|CO|bporcherau@bbb.org|0% FIXED|0.0|-101829.81|8033.75|-109863.56|Y|4348781.0|1983
5751629086|Ronnie|Colquit|1956-06-27|Male|41179 Northfield Terrace|Sweden|SE|rcolquitav@nytimes.com|0% FIXED|0.0|383954.59|-7406.57|391361.16|Y|62610.0|1970
8266502404|Jordon|Dannell|1936-06-11|Male|8210 Morningstar Drive|Germany|DE|jdannellaw@etsy.com|VARIABLE|0.07583601830024453|-878300.84|-9095.51|-869205.33|Y|4608294.0|1913
5618086387|Mil|Girdwood|1974-09-28|Female|15 Dawn Street|Sweden|SE|mgirdwoodax@about.com|10% FIXED|0.1|692674.44|-5843.64|698518.08|Y|2012694.0|1905
3416091620|Persis|Ensor|1939-11-16|Female|87 Darwin Center|United States|US|pensoray@livejournal.com|1% FIXED|0.01|90934.62|8800.11|82134.51|Y|2625451.0|1962
7674766241|Berget|Hindmoor|1948-02-23|Female|56 Schlimgen Pass|Philippines|PH|bhindmooraz@fotki.com|VARIABLE|0.8799081393779277|561159.76|-4068.79|565228.55|Y|5784847.0|1939
1079995536|Daryl|Hedman|1979-03-08|Male|0297 Shasta Parkway|Poland|PL|dhedmanb0@google.com.br|10% FIXED|0.1|261704.3|-1956.16|263660.46|Y|2101517.0|2007
1268304506|Bordy|Checketts|1999-10-10|Male|66829 Forest Run Junction|Philippines|PH|bcheckettsb1@alibaba.com|VARIABLE|0.8994084564492902|228212.42|9736.19|218476.23|N||
3095753829|Carmen|Meachan|1973-01-16|Female|418 School Trail|Poland|PL|cmeachanb2@netvibes.com|1% FIXED|0.01|294315.53|8625.96|285689.57|N||
4356349954|Dannie|Jarville|1935-08-20|Male|047 Burning Wood Avenue|Thailand|TH|djarvilleb3@cpanel.net|VARIABLE|0.213565168482384|-709150.91|8025.18|-717176.09|Y|4231355.0|1936
5940247474|Mella|Tripe|1940-01-19|Female|7 Sommers Circle|Serbia|RS|mtripeb4@blinklist.com|0% FIXED|0.0|-465777.99|6150.71|-471928.7|N||
6153250939|Miner|Cowderoy|1977-06-02|Male|2 Fairview Avenue|China|CN|mcowderoyb5@symantec.com|0% FIXED|0.0|451488.75|7991.3|443497.45|Y|2927705.0|1970
9004014330|Wallas|Rolfini|1958-05-15|Male|82 Columbus Parkway|Indonesia|ID|wrolfinib6@rakuten.co.jp|10% FIXED|0.1|270582.0|1961.68|268620.32|N||
2276373970|Henrietta|Deverell|1958-12-04|Female|00234 Bultman Road|Portugal|PT|hdeverellb7@artisteer.com|VARIABLE|0.9942015389910682|167475.07|-7401.73|174876.8|N||
3440931293|Corenda|Chorlton|1952-05-21|Female|77144 Loftsgordon Point|Lithuania|LT|cchorltonb8@jiathis.com|0% FIXED|0.0|561218.55|-2381.22|563599.77|Y|4812076.0|2002
6892500218|Gussy|Gillet|1952-02-19|Female|2390 Weeping Birch Way|Brazil|BR|ggilletb9@tiny.cc|0% FIXED|0.0|-645664.22|-447.4|-645216.82|N||
8217225737|Darell|Gilbee|1981-07-29|Female|2 Mitchell Court|Spain|ES|dgilbeeba@topsy.com|VARIABLE|0.03350131359179656|738503.28|3900.43|734602.85|Y|92234.0|1947
4475495881|Dion|Surgenor|1964-06-10|Male|9 Hudson Drive|Canada|CA|dsurgenorbb@skype.com|VARIABLE|0.7433506958408648|933224.0|-967.12|934191.12|N||
4044576432|Maison|Upfold|1991-04-22|Male|93 Meadow Valley Park|Philippines|PH|mupfoldbc@yolasite.com|VARIABLE|0.7784862127230122|890803.58|9002.4|881801.18|N||
4724451661|Sondra|Blyde|2008-11-29|Female|62 Carey Alley|Indonesia|ID|sblydebd@dot.gov|0% FIXED|0.0|-314794.15|-7837.02|-306957.13|Y|7642604.0|1968
2412232563|Emory|Leither|1950-07-23|Male|34263 Evergreen Junction|Greece|GR|eleitherbe@wordpress.org|10% FIXED|0.1|-456214.46|3427.35|-459641.81|Y|4247585.0|2012
1460941586|Dolf|Iacovacci|1960-08-12|Male|2876 Forest Dale Center|China|CN|diacovaccibf@google.es|VARIABLE|0.6322378869851972|294132.25|3067.06|291065.19|N||
4919715897|Katina|Bartusek|2010-04-26|Female|045 Eliot Park|Pakistan|PK|kbartusekbg@gravatar.com|10% FIXED|0.1|970996.17|4247.38|966748.79|N||
2764605072|Lydie|Pabelik|1991-11-30|Female|550 Texas Street|Angola|AO|lpabelikbh@cnn.com|0% FIXED|0.0|-36035.0|1742.26|-37777.26|N||
3101855381|Ardyce|Tumioto|1974-10-15|Female|2629 Charing Cross Avenue|Thailand|TH|atumiotobi@va.gov|VARIABLE|0.6019555555632706|967539.59|7379.16|960160.43|Y|4384430.0|1984
6776816549|Quintana|Carde|1936-01-08|Female|755 Banding Drive|Malaysia|MY|qcardebj@fema.gov|10% FIXED|0.1|-518995.01|9392.01|-528387.02|Y|1450904.0|1934
3160544397|Bobbette|Pennacci|1933-01-02|Female|7983 Fordem Court|Tuvalu|TV|bpennaccibk@aol.com|1% FIXED|0.01|780100.07|-3619.04|783719.11|N||
0942470591|Mona|Pilgrim|1966-10-05|Female|4293 Thackeray Terrace|Indonesia|ID|mpilgrimbl@oracle.com|0% FIXED|0.0|214300.49|-4810.95|219111.44|N||
8777997557|Amitie|Walcher|1946-10-04|Female|39175 Coolidge Crossing|Poland|PL|awalcherbm@army.mil|VARIABLE|0.1540516165789698|763333.21|-5708.9|769042.11|Y|2471057.0|2015
1572750189|Ranee|Prue|1946-11-08|Female|6 Armistice Hill|Afghanistan|AF|rpruebn@sakura.ne.jp|1% FIXED|0.01|475901.0|-1053.37|476954.37|N||
2843611334|Rodd|Bolton|1960-08-20|Male|3 Melrose Way|Afghanistan|AF|rboltonbo@usnews.com|10% FIXED|0.1|-499291.85|-628.42|-498663.43|N||
0852690436|Rayner|Fessby|1955-03-25|Male|742 Grover Parkway|Mexico|MX|rfessbybp@cnbc.com|10% FIXED|0.1|-241701.66|-8413.67|-233287.99|N||
5736670542|Cornall|Aurelius|1950-09-15|Male|3 8th Circle|France|FR|caureliusbq@bloglines.com|VARIABLE|0.6389483580795615|-216209.42|-9125.05|-207084.37|N||
3572208432|Manfred|Easthope|1970-04-26|Male|55 Spaight Hill|Philippines|PH|measthopebr@hp.com|0% FIXED|0.0|492111.0|-4262.4|496373.4|Y|4653402.0|1984
0025587307|Dov|Dawidowsky|1945-11-28|Male|83 Cardinal Junction|China|CN|ddawidowskybs@cargocollective.com|10% FIXED|0.1|403747.66|1110.14|402637.52|Y|2835587.0|2018
5503706404|Torry|Schankel|1933-09-03|Male|2739 Harper Parkway|Indonesia|ID|tschankelbt@china.com.cn|VARIABLE|0.8186303460678876|-193355.5|-1501.63|-191853.87|Y|3349016.0|1981
0939455978|Royall|Farfolomeev|1931-07-19|Male|1907 Farmco Avenue|Czech Republic|CZ|rfarfolomeevbu@tuttocitta.it|1% FIXED|0.01|401664.24|-5138.06|406802.3|Y|1604277.0|1978
9681632117|Davis|Tombling|1952-05-15|Male|4524 Cambridge Point|China|CN|dtomblingbv@oakley.com|0% FIXED|0.0|579654.0|6737.95|572916.05|Y|1423505.0|1964
4196485677|Colby|Scouse|2013-03-26|Male|95900 Quincy Point|China|CN|cscousebw@si.edu|0% FIXED|0.0|594402.37|-8863.74|603266.11|N||
0908382995|Angelle|Pilkington|1969-12-20|Female|85 Mandrake Point|China|CN|apilkingtonbx@usda.gov|10% FIXED|0.1|119577.8|-4998.88|124576.68|N||
3939279390|Gualterio|Godsafe|1934-06-26|Male|62 Miller Parkway|China|CN|ggodsafeby@latimes.com|VARIABLE|0.04922411141268783|690605.06|6095.72|684509.34|N||
3171022893|Huey|Treske|1933-03-02|Male|62473 8th Lane|Brazil|BR|htreskebz@lycos.com|0% FIXED|0.0|800879.58|2596.21|798283.37|N||
3658678941|Marcela|Brindle|1974-12-27|Female|7334 Northview Center|China|CN|mbrindlec0@t-online.de|10% FIXED|0.1|843341.79|-940.9|844282.69|N||
7035456090|Renato|Morman|1986-11-17|Male|4708 Barby Circle|Russia|RU|rmormanc1@xrea.com|1% FIXED|0.01|-660089.39|4441.59|-664530.98|Y|7531210.0|1939
7979148851|Bastien|Driscoll|1949-07-05|Male|3 Sherman Center|Russia|RU|bdriscollc2@omniture.com|10% FIXED|0.1|679864.0|-3381.79|683245.79|Y|7340354.0|1998
5518301537|Alexandro|Kybert|1982-09-14|Male|1 Oakridge Junction|Thailand|TH|akybertc3@google.ca|VARIABLE|0.3727791221173865|-583386.31|-2321.63|-581064.68|Y|1531577.0|1918
8084800396|Jasmin|Pym|1942-03-06|Female|749 Ridge Oak Park|Russia|RU|jpymc4@multiply.com|10% FIXED|0.1|931073.04|-5445.59|936518.63|N||
3981176359|Callie|Lagne|1985-06-02|Female|302 Old Gate Road|Indonesia|ID|clagnec5@wp.com|1% FIXED|0.01|-664146.32|9578.79|-673725.11|Y|6073212.0|1920
0091288290|Rossy|Snawdon|1979-12-24|Male|8881 Waxwing Street|Indonesia|ID|rsnawdonc6@taobao.com|1% FIXED|0.01|-259377.25|9615.83|-268993.08|Y|2495347.0|1962
0826078648|Kellie|Gieraths|1945-05-04|Female|1386 Elmside Point|Thailand|TH|kgierathsc7@youku.com|1% FIXED|0.01|-737145.42|-1515.96|-735629.46|N||
